person1,person2,Type,evidence
03d098de-e410-455f-89b5-eece3bbeedfa, 9f198569-1a34-4d35-835d-0b7dea068a59, neighbors, HCM 22
03d098de-e410-455f-89b5-eece3bbeedfa, fc9902ad-952a-4d20-9f5b-11ed1ce69a69, neighbors, HCM 22
03d098de-e410-455f-89b5-eece3bbeedfa, d98f5021-982d-472f-8ecd-6f9a895b9022, neighbors, HCM 22
03d098de-e410-455f-89b5-eece3bbeedfa, d734a120-4c80-4e2e-8a12-fa6aa46949ce, neighbors, HCM 22
9f198569-1a34-4d35-835d-0b7dea068a59, fc9902ad-952a-4d20-9f5b-11ed1ce69a69, neighbors, HCM 22
9f198569-1a34-4d35-835d-0b7dea068a59, d98f5021-982d-472f-8ecd-6f9a895b9022, neighbors, HCM 22
9f198569-1a34-4d35-835d-0b7dea068a59, d734a120-4c80-4e2e-8a12-fa6aa46949ce, neighbors, HCM 22
fc9902ad-952a-4d20-9f5b-11ed1ce69a69, d98f5021-982d-472f-8ecd-6f9a895b9022, neighbors, HCM 22
fc9902ad-952a-4d20-9f5b-11ed1ce69a69, d734a120-4c80-4e2e-8a12-fa6aa46949ce, neighbors, HCM 22
d98f5021-982d-472f-8ecd-6f9a895b9022, d734a120-4c80-4e2e-8a12-fa6aa46949ce, neighbors, HCM 22
0934414c-edea-4554-bf76-dc141f3d2e5c, 724d1018-4ff9-463e-a762-59080c540d53, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, 3268bd6f-3e06-4687-b973-e187116b697b, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, dd2bb92f-be22-401d-9e03-cb83dd53615a, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
0934414c-edea-4554-bf76-dc141f3d2e5c, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, 3268bd6f-3e06-4687-b973-e187116b697b, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, dd2bb92f-be22-401d-9e03-cb83dd53615a, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
724d1018-4ff9-463e-a762-59080c540d53, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
3268bd6f-3e06-4687-b973-e187116b697b, e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, neighbors, HCM 23
3268bd6f-3e06-4687-b973-e187116b697b, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 23
3268bd6f-3e06-4687-b973-e187116b697b, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 23
3268bd6f-3e06-4687-b973-e187116b697b, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 23
3268bd6f-3e06-4687-b973-e187116b697b, dd2bb92f-be22-401d-9e03-cb83dd53615a, neighbors, HCM 23
3268bd6f-3e06-4687-b973-e187116b697b, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 23
3268bd6f-3e06-4687-b973-e187116b697b, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
3268bd6f-3e06-4687-b973-e187116b697b, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, neighbors, HCM 23
e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 23
e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 23
e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, dd2bb92f-be22-401d-9e03-cb83dd53615a, neighbors, HCM 23
e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 23
e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
e13fc4a9-c1ec-42fe-aa78-8e6b9ccf4712, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 23
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 23
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, dd2bb92f-be22-401d-9e03-cb83dd53615a, neighbors, HCM 23
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 23
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
c5a27237-f2d1-40ec-976a-f21d8fbb4ff2, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
1eb4933c-65f8-40fc-9eb8-7a62800229b5, 8b8784b3-0a31-4e93-bb2d-8a10db8d5035, neighbors, HCM 23
1eb4933c-65f8-40fc-9eb8-7a62800229b5, dd2bb92f-be22-401d-9e03-cb83dd53615a, neighbors, HCM 23
1eb4933c-65f8-40fc-9eb8-7a62800229b5, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 23
1eb4933c-65f8-40fc-9eb8-7a62800229b5, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
1eb4933c-65f8-40fc-9eb8-7a62800229b5, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
8b8784b3-0a31-4e93-bb2d-8a10db8d5035, dd2bb92f-be22-401d-9e03-cb83dd53615a, neighbors, HCM 23
8b8784b3-0a31-4e93-bb2d-8a10db8d5035, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 23
8b8784b3-0a31-4e93-bb2d-8a10db8d5035, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
8b8784b3-0a31-4e93-bb2d-8a10db8d5035, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
dd2bb92f-be22-401d-9e03-cb83dd53615a, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 23
dd2bb92f-be22-401d-9e03-cb83dd53615a, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
dd2bb92f-be22-401d-9e03-cb83dd53615a, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
07c8ef19-f64d-49b5-a866-f11cf059f1ae, efab5942-f964-4618-94dc-63088c5995ec, neighbors, HCM 23
07c8ef19-f64d-49b5-a866-f11cf059f1ae, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
efab5942-f964-4618-94dc-63088c5995ec, 91e93f81-6053-43a3-bf49-ea605cdc7f2b, neighbors, HCM 23
1a1a7645-4ade-400b-81c0-b68fbea5f64b, dc197894-f0bb-450f-b9df-cee76d940636, neighbors, HCM 48
1a1a7645-4ade-400b-81c0-b68fbea5f64b, 7696a93e-59b2-475a-aee8-195384c5c02a, neighbors, HCM 48
1a1a7645-4ade-400b-81c0-b68fbea5f64b, 5856b549-afe6-4738-9125-288dbfe098a3, neighbors, HCM 48
dc197894-f0bb-450f-b9df-cee76d940636, 7696a93e-59b2-475a-aee8-195384c5c02a, neighbors, HCM 48
dc197894-f0bb-450f-b9df-cee76d940636, 5856b549-afe6-4738-9125-288dbfe098a3, neighbors, HCM 48
7696a93e-59b2-475a-aee8-195384c5c02a, 5856b549-afe6-4738-9125-288dbfe098a3, neighbors, HCM 48
87f79399-7907-4084-9003-e14f9ee7ae63, dc197894-f0bb-450f-b9df-cee76d940636, neighbors, HCM 48
87f79399-7907-4084-9003-e14f9ee7ae63, 7696a93e-59b2-475a-aee8-195384c5c02a, neighbors, HCM 48
87f79399-7907-4084-9003-e14f9ee7ae63, 5856b549-afe6-4738-9125-288dbfe098a3, neighbors, HCM 48
dc197894-f0bb-450f-b9df-cee76d940636, 7696a93e-59b2-475a-aee8-195384c5c02a, neighbors, HCM 48
dc197894-f0bb-450f-b9df-cee76d940636, 5856b549-afe6-4738-9125-288dbfe098a3, neighbors, HCM 48
7696a93e-59b2-475a-aee8-195384c5c02a, 5856b549-afe6-4738-9125-288dbfe098a3, neighbors, HCM 48
fdeb7f64-6db5-4da8-bbd2-f833655b0e95, a6e638ef-0f9b-4e4b-8fa6-0be288356796, neighbors, HCM 56
fdeb7f64-6db5-4da8-bbd2-f833655b0e95, a26215f5-cf3c-456c-a3b2-c20f7745fbe3, neighbors, HCM 56
fdeb7f64-6db5-4da8-bbd2-f833655b0e95, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 56
fdeb7f64-6db5-4da8-bbd2-f833655b0e95, df2e42ec-7e33-4340-b58c-41075f075b0e, neighbors, HCM 56
a6e638ef-0f9b-4e4b-8fa6-0be288356796, a26215f5-cf3c-456c-a3b2-c20f7745fbe3, neighbors, HCM 56
a6e638ef-0f9b-4e4b-8fa6-0be288356796, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 56
a6e638ef-0f9b-4e4b-8fa6-0be288356796, df2e42ec-7e33-4340-b58c-41075f075b0e, neighbors, HCM 56
a26215f5-cf3c-456c-a3b2-c20f7745fbe3, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 56
a26215f5-cf3c-456c-a3b2-c20f7745fbe3, df2e42ec-7e33-4340-b58c-41075f075b0e, neighbors, HCM 56
986a2848-b6b7-44ae-9c82-dd6eaabec26d, df2e42ec-7e33-4340-b58c-41075f075b0e, neighbors, HCM 56
2049400b-8e7f-4774-ae09-db39fd5f67eb, 58868a4c-64bd-4ed9-907c-46ea5f282423, neighbors, HCM 58
2049400b-8e7f-4774-ae09-db39fd5f67eb, c9ba7759-20f2-4b51-87a2-48c98e43012f, neighbors, HCM 58
58868a4c-64bd-4ed9-907c-46ea5f282423, c9ba7759-20f2-4b51-87a2-48c98e43012f, neighbors, HCM 58
22b6706a-8c9f-426d-8241-d66b91d6f106, 58868a4c-64bd-4ed9-907c-46ea5f282423, neighbors, HCM 58
22b6706a-8c9f-426d-8241-d66b91d6f106, c9ba7759-20f2-4b51-87a2-48c98e43012f, neighbors, HCM 58
58868a4c-64bd-4ed9-907c-46ea5f282423, c9ba7759-20f2-4b51-87a2-48c98e43012f, neighbors, HCM 58
1783b02c-cff8-4bf6-8241-cdd7be6735eb, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 36
1783b02c-cff8-4bf6-8241-cdd7be6735eb, 3268bd6f-3e06-4687-b973-e187116b697b, neighbors, HCM 36
07c8ef19-f64d-49b5-a866-f11cf059f1ae, 3268bd6f-3e06-4687-b973-e187116b697b, neighbors, HCM 36
ecbef2e8-0dc9-414f-8cae-dd9629492ff1, 0934414c-edea-4554-bf76-dc141f3d2e5c, neighbors, HCM 36
ecbef2e8-0dc9-414f-8cae-dd9629492ff1, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 36
ecbef2e8-0dc9-414f-8cae-dd9629492ff1, 3268bd6f-3e06-4687-b973-e187116b697b, neighbors, HCM 36
0934414c-edea-4554-bf76-dc141f3d2e5c, 07c8ef19-f64d-49b5-a866-f11cf059f1ae, neighbors, HCM 36
0934414c-edea-4554-bf76-dc141f3d2e5c, 3268bd6f-3e06-4687-b973-e187116b697b, neighbors, HCM 36
07c8ef19-f64d-49b5-a866-f11cf059f1ae, 3268bd6f-3e06-4687-b973-e187116b697b, neighbors, HCM 36
d8501794-6270-406c-989d-b5fca306da0e, abef97f9-fabb-4c11-94dd-242d34f202cf, neighbors, HCM 60
d8501794-6270-406c-989d-b5fca306da0e, 005ac13e-454e-4527-aef8-f11c54de5b99, neighbors, HCM 60
d8501794-6270-406c-989d-b5fca306da0e, a1341976-1ca3-44b5-b053-a9c1d3839d5e, neighbors, HCM 60
abef97f9-fabb-4c11-94dd-242d34f202cf, 005ac13e-454e-4527-aef8-f11c54de5b99, neighbors, HCM 60
abef97f9-fabb-4c11-94dd-242d34f202cf, a1341976-1ca3-44b5-b053-a9c1d3839d5e, neighbors, HCM 60
005ac13e-454e-4527-aef8-f11c54de5b99, a1341976-1ca3-44b5-b053-a9c1d3839d5e, neighbors, HCM 60
7e72492a-7df0-4132-9f99-11f820f0874a, a583ea11-dd7d-4781-b37b-107b811d1bab, neighbors, HCM 37
7e72492a-7df0-4132-9f99-11f820f0874a, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 37
a583ea11-dd7d-4781-b37b-107b811d1bab, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 37
66b3af47-70bf-48c6-aa82-4e2cd131ba92, b5581852-7506-4bcf-9029-1609cc0a4015, neighbors, HCM 37
66b3af47-70bf-48c6-aa82-4e2cd131ba92, 66b3af47-70bf-48c6-aa82-4e2cd131ba92, neighbors, HCM 37
66b3af47-70bf-48c6-aa82-4e2cd131ba92, a583ea11-dd7d-4781-b37b-107b811d1bab, neighbors, HCM 37
66b3af47-70bf-48c6-aa82-4e2cd131ba92, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 37
b5581852-7506-4bcf-9029-1609cc0a4015, 66b3af47-70bf-48c6-aa82-4e2cd131ba92, neighbors, HCM 37
b5581852-7506-4bcf-9029-1609cc0a4015, a583ea11-dd7d-4781-b37b-107b811d1bab, neighbors, HCM 37
b5581852-7506-4bcf-9029-1609cc0a4015, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 37
66b3af47-70bf-48c6-aa82-4e2cd131ba92, a583ea11-dd7d-4781-b37b-107b811d1bab, neighbors, HCM 37
66b3af47-70bf-48c6-aa82-4e2cd131ba92, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 37
a583ea11-dd7d-4781-b37b-107b811d1bab, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 37
1782a67b-b071-4f98-8f57-23f01fc257c2, 02e5a46a-3416-47b1-8e3f-c9866ed27105, neighbors, HCM 44
1782a67b-b071-4f98-8f57-23f01fc257c2, 9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, neighbors, HCM 44
1782a67b-b071-4f98-8f57-23f01fc257c2, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
1782a67b-b071-4f98-8f57-23f01fc257c2, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, 9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
986a2848-b6b7-44ae-9c82-dd6eaabec26d, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
4bc23c81-80a3-4102-943f-db9453f2df5c, 02e5a46a-3416-47b1-8e3f-c9866ed27105, neighbors, HCM 44
4bc23c81-80a3-4102-943f-db9453f2df5c, 9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, neighbors, HCM 44
4bc23c81-80a3-4102-943f-db9453f2df5c, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
4bc23c81-80a3-4102-943f-db9453f2df5c, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, 9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
986a2848-b6b7-44ae-9c82-dd6eaabec26d, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
a3288711-9f9b-4a5c-bfbf-6e771666c8d4, 02e5a46a-3416-47b1-8e3f-c9866ed27105, neighbors, HCM 44
a3288711-9f9b-4a5c-bfbf-6e771666c8d4, 9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, neighbors, HCM 44
a3288711-9f9b-4a5c-bfbf-6e771666c8d4, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
a3288711-9f9b-4a5c-bfbf-6e771666c8d4, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, 9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
02e5a46a-3416-47b1-8e3f-c9866ed27105, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, 986a2848-b6b7-44ae-9c82-dd6eaabec26d, neighbors, HCM 44
9a0d55a4-3c1d-4b45-86c9-017404d4f2fe, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
986a2848-b6b7-44ae-9c82-dd6eaabec26d, da15bb75-5b12-489c-8c1f-bf64f77d6927, neighbors, HCM 44
7e72492a-7df0-4132-9f99-11f820f0874a, 3019bd14-950a-42e8-acd4-f77153a37e57, neighbors, HCM 38
7e72492a-7df0-4132-9f99-11f820f0874a, b5581852-7506-4bcf-9029-1609cc0a4015, neighbors, HCM 38
7e72492a-7df0-4132-9f99-11f820f0874a, 66b3af47-70bf-48c6-aa82-4e2cd131ba92, neighbors, HCM 38
7e72492a-7df0-4132-9f99-11f820f0874a, 3a74b1b9-671c-4856-ac92-459b33103cc7, neighbors, HCM 38
7e72492a-7df0-4132-9f99-11f820f0874a, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 38
3019bd14-950a-42e8-acd4-f77153a37e57, b5581852-7506-4bcf-9029-1609cc0a4015, neighbors, HCM 38
3019bd14-950a-42e8-acd4-f77153a37e57, 66b3af47-70bf-48c6-aa82-4e2cd131ba92, neighbors, HCM 38
3019bd14-950a-42e8-acd4-f77153a37e57, 3a74b1b9-671c-4856-ac92-459b33103cc7, neighbors, HCM 38
3019bd14-950a-42e8-acd4-f77153a37e57, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 38
b5581852-7506-4bcf-9029-1609cc0a4015, 66b3af47-70bf-48c6-aa82-4e2cd131ba92, neighbors, HCM 38
b5581852-7506-4bcf-9029-1609cc0a4015, 3a74b1b9-671c-4856-ac92-459b33103cc7, neighbors, HCM 38
b5581852-7506-4bcf-9029-1609cc0a4015, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 38
66b3af47-70bf-48c6-aa82-4e2cd131ba92, 3a74b1b9-671c-4856-ac92-459b33103cc7, neighbors, HCM 38
66b3af47-70bf-48c6-aa82-4e2cd131ba92, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 38
3a74b1b9-671c-4856-ac92-459b33103cc7, 44058877-b2f8-4041-ac08-4602745aaec1, neighbors, HCM 38
d1b89496-202f-4305-8c7c-db4d7273dd7a, 3a67e78b-ec43-4730-b479-3431c316781b, neighbors, HCM 76
d1b89496-202f-4305-8c7c-db4d7273dd7a, 4a335312-9c87-4fb5-bccf-f43aa18faa3c, neighbors, HCM 76
3a67e78b-ec43-4730-b479-3431c316781b, 4a335312-9c87-4fb5-bccf-f43aa18faa3c, neighbors, HCM 76
2db5fe6c-d9ad-4bba-85aa-46940e57e966, 3a67e78b-ec43-4730-b479-3431c316781b, neighbors, HCM 76
2db5fe6c-d9ad-4bba-85aa-46940e57e966, 4a335312-9c87-4fb5-bccf-f43aa18faa3c, neighbors, HCM 76
3a67e78b-ec43-4730-b479-3431c316781b, 4a335312-9c87-4fb5-bccf-f43aa18faa3c, neighbors, HCM 76
e80e2293-bd29-418c-aa8b-f55bdcb0e575, 0020e911-9805-46ae-8b09-2a56c5868f75, neighbors, HCM 77
e80e2293-bd29-418c-aa8b-f55bdcb0e575, 1ff1abc6-e1a7-43f7-9391-15e8c95f8388, neighbors, HCM 77
0020e911-9805-46ae-8b09-2a56c5868f75, 1ff1abc6-e1a7-43f7-9391-15e8c95f8388, neighbors, HCM 77
3a67e78b-ec43-4730-b479-3431c316781b, 9d65a39d-98d0-4b97-9bce-a88dc09a52e2, neighbors, HCM 77
3a67e78b-ec43-4730-b479-3431c316781b, 1ff1abc6-e1a7-43f7-9391-15e8c95f8388, neighbors, HCM 77
9d65a39d-98d0-4b97-9bce-a88dc09a52e2, 1ff1abc6-e1a7-43f7-9391-15e8c95f8388, neighbors, HCM 77
daa88d3f-2a59-44ed-986a-f06fa3864850, 7dbac413-5e24-432f-b4e8-ecb8fd988a3e, neighbors, HCM 82
daa88d3f-2a59-44ed-986a-f06fa3864850, b2360e0f-4716-47c6-b3aa-4e50e19609cb, neighbors, HCM 82
daa88d3f-2a59-44ed-986a-f06fa3864850, a705b6dc-359d-45b3-ad16-31243e432731, neighbors, HCM 82
7dbac413-5e24-432f-b4e8-ecb8fd988a3e, b2360e0f-4716-47c6-b3aa-4e50e19609cb, neighbors, HCM 82
7dbac413-5e24-432f-b4e8-ecb8fd988a3e, a705b6dc-359d-45b3-ad16-31243e432731, neighbors, HCM 82
b2360e0f-4716-47c6-b3aa-4e50e19609cb, a705b6dc-359d-45b3-ad16-31243e432731, neighbors, HCM 82
bd44635a-85ae-457f-b005-a956d83cf849, 7dbac413-5e24-432f-b4e8-ecb8fd988a3e, neighbors, HCM 82
bd44635a-85ae-457f-b005-a956d83cf849, b2360e0f-4716-47c6-b3aa-4e50e19609cb, neighbors, HCM 82
bd44635a-85ae-457f-b005-a956d83cf849, a705b6dc-359d-45b3-ad16-31243e432731, neighbors, HCM 82
7dbac413-5e24-432f-b4e8-ecb8fd988a3e, b2360e0f-4716-47c6-b3aa-4e50e19609cb, neighbors, HCM 82
7dbac413-5e24-432f-b4e8-ecb8fd988a3e, a705b6dc-359d-45b3-ad16-31243e432731, neighbors, HCM 82
b2360e0f-4716-47c6-b3aa-4e50e19609cb, a705b6dc-359d-45b3-ad16-31243e432731, neighbors, HCM 82
0020e911-9805-46ae-8b09-2a56c5868f75, 25e80a03-5cef-4601-ac73-60e5674c64b7, neighbors, HCM 92
0020e911-9805-46ae-8b09-2a56c5868f75, d7f9fd59-ca64-4b24-83a8-2919664397a0, neighbors, HCM 92
0020e911-9805-46ae-8b09-2a56c5868f75, 00ab2983-ed64-4499-ad1c-ba5228890521, neighbors, HCM 92
0020e911-9805-46ae-8b09-2a56c5868f75, 3d9bdefb-2243-42bd-aa9c-c3b9f41368d6, neighbors, HCM 92
25e80a03-5cef-4601-ac73-60e5674c64b7, d7f9fd59-ca64-4b24-83a8-2919664397a0, neighbors, HCM 92
25e80a03-5cef-4601-ac73-60e5674c64b7, 00ab2983-ed64-4499-ad1c-ba5228890521, neighbors, HCM 92
25e80a03-5cef-4601-ac73-60e5674c64b7, 3d9bdefb-2243-42bd-aa9c-c3b9f41368d6, neighbors, HCM 92
d7f9fd59-ca64-4b24-83a8-2919664397a0, 00ab2983-ed64-4499-ad1c-ba5228890521, neighbors, HCM 92
d7f9fd59-ca64-4b24-83a8-2919664397a0, 3d9bdefb-2243-42bd-aa9c-c3b9f41368d6, neighbors, HCM 92
00ab2983-ed64-4499-ad1c-ba5228890521, 3d9bdefb-2243-42bd-aa9c-c3b9f41368d6, neighbors, HCM 92
2a104ee2-3044-413e-838b-c5db0a340c2c, 80f1e630-7a1a-4ad9-a578-be1f3098589e, neighbors, HCM 93
2a104ee2-3044-413e-838b-c5db0a340c2c, 5fefd3ad-beda-46fd-bdd5-dc50b91c57fd, neighbors, HCM 93
2a104ee2-3044-413e-838b-c5db0a340c2c, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 93
80f1e630-7a1a-4ad9-a578-be1f3098589e, 5fefd3ad-beda-46fd-bdd5-dc50b91c57fd, neighbors, HCM 93
80f1e630-7a1a-4ad9-a578-be1f3098589e, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 93
5fefd3ad-beda-46fd-bdd5-dc50b91c57fd, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 93
848f49d3-2a7f-42f8-9b83-bda7806de0a4, 80f1e630-7a1a-4ad9-a578-be1f3098589e, neighbors, HCM 93
848f49d3-2a7f-42f8-9b83-bda7806de0a4, 5fefd3ad-beda-46fd-bdd5-dc50b91c57fd, neighbors, HCM 93
848f49d3-2a7f-42f8-9b83-bda7806de0a4, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 93
80f1e630-7a1a-4ad9-a578-be1f3098589e, 5fefd3ad-beda-46fd-bdd5-dc50b91c57fd, neighbors, HCM 93
80f1e630-7a1a-4ad9-a578-be1f3098589e, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 93
5fefd3ad-beda-46fd-bdd5-dc50b91c57fd, 1eb4933c-65f8-40fc-9eb8-7a62800229b5, neighbors, HCM 93
0020e911-9805-46ae-8b09-2a56c5868f75, 64a5dee9-1688-435c-8951-e05b5accd215, neighbors, HCM 81
0020e911-9805-46ae-8b09-2a56c5868f75, 2ac2c7cc-3520-4513-8621-35dabf608dd6, neighbors, HCM 81
