UUID	Document Number	Doc_Year	QUOTE_TRANSCRIPTION	Common Name	ANCHOR	TYPE	URI	VOCAB_LABEL	LAT	LNG	Place_Type	Person_Gender	TAGS	Person_Named by	Role	Person_Job	COMMENTS
887df337-a15d-4168-872a-85aa4d9ffa20	HCM 758	1314	Brugge	Brugge	char-offset:757	PLACE							Nominative		Nominative		this is either Brugge Solers or Brugge Waleische; check Gilbert's other documents
b57c954a-a676-4839-81e3-5c0a1b42ebdf	HCM 1489	1308	Brunsope	Bruneshope	char-offset:935	PLACE							Nominative		Nominative		
a076c49c-ab85-426e-89d0-a82ae4b953fe	HCM 218	1311	Bruneshope	Bruneshope	char-offset:98	PLACE							Nominative		Nominative		
cf5f35f6-e624-4b51-b065-8f31149d0eca	HCM 2873	1311	Brunsope	Bruneshope	char-offset:351	PLACE							Nominative		Nominative		
83091ded-bd00-43df-8513-3db6879c618f	HCM 405	1308	Bruneshop	Bruneshope	char-offset:73	PLACE							Nominative		Nominative		
ac2527e0-4df9-4a30-859b-178bef19a0e5	HCM 608	1307	Bruneshope	Bruneshope	char-offset:98	PLACE							Nominative		Nominative		
6edb5a1c-830d-48c4-a204-d83873774ee5	HCM 609	1307/8	Brunsope	Bruneshope	char-offset:162	PLACE							Nominative		Nominative		
d64cbd00-1f5f-4beb-9b6d-f1abb86e1970	HCM 2093	1317/8	Buesham	Buesham	char-offset:230	PLACE							Nominative		Nominative		
8c64e0cf-6e33-42bf-941e-201dc850c1ef	HCM 1736	1305	Bulleye	Bulleye	char-offset:93	PLACE							Nominative		Nominative		
ef864af7-d357-4e82-857d-e9acbd9a35bf	HCM 2260	1315/6	Bureford	Bureford	char-offset:449	PLACE							Nominative		Nominative		
6b1af1e3-5cb3-49f9-92a1-ce5a50558818	HCM 2145	1309	Buterleye	Buterleye	char-offset:507	PLACE							Nominative		Nominative		
8818e823-2a77-4f41-ab8c-a219abb3a3c5	HCM 1929	1313	Byford’	Byford’	char-offset:180	PLACE	http://sws.geonames.org/2075230	Byford	-32.22099	116.009			Nominative		Nominative		
37bb96df-329e-47c8-a0e9-0c82cdc1a3c9	HCM 2059	1314	Byhindethewalle	Byhindethewalle	char-offset:300	PLACE					Street		Street				
7fbb1f04-23e9-4150-b712-8e80d794749a	HCM 2874	1312	Byhyndethewalle	Byhindethewalle	char-offset:312	PLACE					Street		Street				
86af7191-20a3-4ca2-8b55-222bfa13c688	HCM 623	1309	Bykenor	Bykenor	char-offset:416	PLACE							Nominative		Nominative		
2a80d21b-7eb1-4d73-bb69-9e436dbe516d	HCM 608	1307	Byritone	Byritone	char-offset:977	PLACE							Nominative		Nominative		
afd8b12d-6659-4220-8310-f715a67fac21	HCM 680	1310	Calewe	Calewe	char-offset:305	PLACE	http://sws.geonames.org/2653978	Callow	52.01667	-2.73333			Nominative		Nominative		
5e11b759-ee8a-418e-8506-3b77c382316c	HCM 1438	1309	canon	canon	char-offset:350	PERSON							Office	Office			
2ed89724-049c-4608-9a97-14126abfe415	HCM 1438	1309	canon in the church of Hereford	canon in the church of Hereford	char-offset:178	PERSON							Office	Office			
bf1874eb-6e3f-4a30-b8a8-20afa45a84e1	HCM 1023	1317	canon of Hereford	Richard de Hamenesche	char-offset:127	PERSON							Office	Office			
d903a8a2-2e4a-4039-9a48-c518de7a9dad	HCM 1417	1305	canon of Hereford	William de Kyngescote	char-offset:432	PERSON							Office	Office			
ceaa29e4-081b-4c7d-813e-be54b06e27a9	HCM 2879	1317	canon of Hereford	canon of Hereford	char-offset:293	PERSON							Office	Office			
4c58b51f-5f67-4b35-b11c-050c03fa8fa3	HCM 3001	1317/8	canons who are personally resident in the said church or who are absent by licence of the chapter furthering the interests of the said church	canons who are personally resident in the said church or who are absent by licence of the chapter furthering the interests of the said church	char-offset:776	PERSON							Collective|Office	Collective			
25a827c3-5bfc-44a2-af0b-c8da8c524698	HCM 1417	1305	Canterbury	Canterbury	char-offset:226	PLACE	http://sws.geonames.org/2653877	Canterbury	51.27904	1.07992			Nominative		Nominative		
bff076d1-dc19-487a-8443-bcfd64f3e3e1	HCM 1503	1309	Canterbury,	Canterbury	char-offset:175	PLACE	http://sws.geonames.org/2653877	Canterbury	51.27904	1.07992			Nominative		Nominative		
a8838026-8d73-49dc-b5dd-ebde9c781ce1	HCM 1599	1307/8	Canterbury	Canterbury	char-offset:102	PLACE	http://sws.geonames.org/2653877	Canterbury	51.27904	1.07992			Nominative		Nominative		
4897dfc6-3a9f-4748-90a4-a95176e08dc8	HCM 1780	1311	Canterbury	Canterbury	char-offset:90	PLACE	http://sws.geonames.org/2653877	Canterbury	51.27904	1.07992			Nominative		Nominative		
432934cd-3a2a-46e1-b262-3523428f456e	HCM 2260	1315/6	Canterbury	Canterbury	char-offset:283	PLACE	http://sws.geonames.org/2653877	Canterbury	51.27904	1.07992			Nominative		Nominative		
e9714a5d-871e-488e-bafe-869cf1dfb37e	HCM 2871	1306/7	Canterbury	Canterbury	char-offset:237	PLACE	http://sws.geonames.org/2653877	Canterbury	51.27904	1.07992			Nominative		Nominative		
b5f90584-4210-4802-8097-5dce30bc0d8d	HCM 3001	1317/8	Canterbury	Canterbury	char-offset:1851	PLACE	http://sws.geonames.org/2653877	Canterbury	51.27904	1.07992			Nominative		Nominative		
010dc439-a54a-4867-94da-520cf485fe3a	HCM 758	1314	Canterbury	Canterbury	char-offset:657	PLACE	http://sws.geonames.org/2653877	Canterbury	51.27904	1.07992			Nominative		Nominative		
9d8e84be-593e-4438-b1a7-27d3d2de31f9	HCM 1441	1305	Centilupo	Cantilupe	char-offset:370	PLACE							Nominative		Nominative		Cantilupe
252def4b-a04e-413c-859e-d87471645896	HCM 1438	1309	Cantilupo	Cantiplue	char-offset:550	PLACE							Nominative		Nominative		
284fa776-f828-4948-be06-21cb4c990772	HCM 1439	1308	Cantilupo,	Cantiplue	char-offset:307	PLACE							Nominative		Nominative		
bb961571-db07-4133-bd0b-ab165b5ebf3f	HCM 1441	1305	Cantilupo	Cantiplue	char-offset:966	PLACE							Nominative		Nominative		
67870697-e457-4020-8328-1b4c5b1f020f	HCM 1443	1306	Cantulupo	Cantiplue	char-offset:294	PLACE							Nominative		Nominative		
2908a18d-3fc1-4870-92f8-aaf259300caa	HCM 2673	1308	Cantilupe	Cantiplue	char-offset:272	PLACE							Nominative		Nominative		
66d95877-cbab-45e8-93f0-2526799e1152	HCM 1438	1309	Caple	Caple	char-offset:343	PLACE							Nominative		Nominative		
c0e60889-28ae-4dbe-a851-ff30d503aa8b	HCM 2596	1310	Caple	Caple	char-offset:215	PLACE							Nominative		Nominative		
9314dde3-f8a1-456d-801e-d9bcc9f05ec2	HCM 1441	1305	cardinals	cardinals	char-offset:764	PERSON							Office	Office			
dec44233-f3bd-43b7-a50a-79594a8bdead	HCM 758	1314	Catfeld	Catfeld	char-offset:811	PLACE							Nominative		Nominative		
b04b8637-a3df-4484-b83a-58082c906e1c	HCM 3155	1314	cathedral church of Hereford	cathedral church of Hereford	char-offset:750	PLACE	http://sws.geonames.org/2647074	Hereford	52.05684	-2.71482	Building		Building				
0498b0c3-f541-40a5-8df6-3038a81dc8c8	HCM 661	1305/6	cathedral church of Hereford	cathedral church of Hereford	char-offset:607	PLACE	http://sws.geonames.org/2647074	Hereford	52.05684	-2.71482	Building		Building				
065ecfb8-584e-4dcb-bf19-fb69c98cc111	HCM 201	1315	Cecilia	Cecilia	char-offset:50	PERSON							Principal				
d154a563-a3e1-4928-8f84-f123a9a95ea2	HCM 1438	1309	chancellor of the church of Hereford	Robert de Gloucestre	char-offset:294	PERSON							Office	Office			
d6698aa5-2749-4b3b-b050-0ed9fe3ea955	HCM 1439	1308	chaplain and envoy of the pope	chaplain and envoy of the pope	char-offset:101	PERSON							Office	Office			
d30d634b-923f-484e-b270-7775d9d13357	HCM 1438	1309	chaplain	Alfredus	char-offset:108	PERSON							Office	Office			
2826de1b-b491-4ce6-9317-a2b0121eaa8a	HCM 1417	1305	chaplains	chaplains	char-offset:573	PERSON							Office	Office			
7a8409be-11f9-4038-9721-f36036638f43	HCM 181	1310	chapter-house at Hereford	chapter-house at Hereford	char-offset:431	PLACE							Given at		Given at		
0ba1b960-3b90-466d-92ee-bf2dd0fbe64a	HCM 186	1309/10	chapter-house at Hereford	chapter-house at Hereford	char-offset:545	PLACE							Given at		Given at		
3266e571-b495-4f1e-a6cb-55c9c9f23821	HCM 3180	1312	chapterhouse at Hereford.	chapter-house at Hereford	char-offset:913	PLACE	http://sws.geonames.org/2647074	Hereford	52.05684	-2.71482	Building		Building				
b762c992-6444-4de9-b0eb-8cd954fece86	HCM 1834	1313	chapter-house	chapter-house of Hereford	char-offset:288	PLACE					Building		Building				Chapter House of Hereford
42485772-42f6-4e0f-a21d-1374846c4c59	HCM 3165	1317	chapter-house of the cathedral church of Hereford.	chapter-house of the cathedral church of Hereford.	char-offset:506	PLACE	http://sws.geonames.org/2647074	Hereford	52.05684	-2.71482	Building		Building				
0a07c273-a7a3-4d19-abf9-dfcba7d79140	HCM 623	1309	chapter of Llandaff	chapter of Llandaff	char-offset:102	PERSON							Collective|Principal	Collective	Principal		
0fcdd508-cb26-404c-b03e-bfb6bd3c4611	HCM 432	1305	the chapter of the same	chapter of the church of St. Etherbert of Hereford	char-offset:163	PERSON							Collective|Principal	Collective	Principal		chapter of the church of St. Etherbert of Hereford
3add48ff-f8ab-45a4-aa73-11c6e6efea31	HCM 186	1309/10	chapter of the same	chapter of the same	char-offset:183	PERSON							Collective|Principal	Collective	Principal		
6a6046ad-12ed-47db-a391-88ad8680c375	HCM 1975	1311	Cherlton	Charleton	char-offset:267	PLACE							Nominative		Nominative		Charleton?
57bc918a-e8af-46af-a4de-3eb1ddd1e847	HCM 1652	1314	Cestr'	Chester	char-offset:331	PLACE							Nominative		Nominative		Chester?
c4df1747-d9c1-4c40-b66b-99df1f91d8ce	HCM 2159	1309	Chichester	Chichester	char-offset:116	PLACE	http://sws.geonames.org/2653192	Chichester	50.83673	-0.78003			Nominative		Nominative		
eb3e015a-e1ef-454b-8f7a-7a4bb5936604	HCM 2226	1308	Chirebury	Chirebury	char-offset:92	PLACE							Given at		Given at		Chirbury is a village in west Shropshire
acfd1146-cf3a-4d4b-bf24-fb0d305fc1c0	HCM 2463	1309/10	church of Bayshan	church of Bayshan	char-offset:274	PLACE					Building		Building				
e9c985bd-6f16-4a61-8259-67d56fd0b2fe	HCM 1974	1304/5	church of Hereford	church of Hereford	char-offset:449	PLACE					Building		Building				
2e2df104-f242-43e9-9444-4858149c75ec	HCM 2748	1306	church of Hereford	church of Hereford	char-offset:117	PLACE					Building		Building				
4f866d8a-934f-4494-b7c5-9fadfb6ffcfb	HCM 181	1310	church of Ros	church of Ros	char-offset:178	PLACE					Building		Building				
50ab1887-d8eb-4bf7-867c-25a3181a5807	HCM 746	circa 1310	Church of St. Ethelbert of Hereford and the chapter or the same	the chapter of Hereford	char-offset:65	PERSON							Collective|Principal	Collective	Principal		
3d095bf8-21b5-41e1-aa10-fab1f7628625	HCM 181	1310	church of St. Ethelbert of Hereford	church of St. Ethelbert of Hereford	char-offset:107	PLACE					Building		Building				
21bb00f1-cb91-488d-838b-7d4c07efa5ec	HCM 2720	1307	church of St. Ethelbert of Hereford	church of St. Ethelbert of Hereford	char-offset:168	PLACE					Building		Building				
339a99b3-b5ae-4043-93d3-4185de94fd69	HCM 1752	1311/2	Cirescestre	Cirescester	char-offset:132	PLACE							Nominative		Nominative		Cirenchester?
c7f1e7e1-3433-4b1e-9247-0cdffe7e1f3a	HCM 201	1315	Clehungre	Clehonger	char-offset:274	PLACE							Nominative		Nominative		
a1234355-48b0-411d-9d7b-0edb87b97d46	HCM 946	1305	Clehonger	Clehonger	char-offset:125	PLACE							Nominative		Nominative		
d80c1234-7740-44ed-b3fb-2267848ddb53	HCM 2720	1307	Clere	Clere	char-offset:118	PLACE							Nominative		Nominative		
da7c8572-9eec-474a-b3e8-de8307683c73	HCM 1417	1305	clerk of the diocese of Hereford and notary public	clerk of the diocese of Hereford 	char-offset:107	PERSON							Office	Office			
01f1b456-5142-411c-bf83-df33f11b4cc3	HCM 670	1311	Clewaresfelde	Clewaresfelde	char-offset:285	PLACE					Natural feature		Natural feature				
1d59ff52-fa65-43d1-8bc4-abd673e6fcfd	HCM 1657	1310/11	Clifford	Clifford	char-offset:502	PLACE	http://sws.geonames.org/2652844	Clifford	52.1	-3.1			Nominative		Nominative		
25840eac-e2a3-490e-8cee-c1e31827bdd4	HCM 670	1311	Clyntone	Clyntone	char-offset:545	PLACE							Nominative		Nominative		
eae85aaa-1340-4171-8614-7ff11c6d9b68	HCM 1247	1315	Colcham	Colcham	char-offset:269	PLACE					Property		Property				
e8954b68-c24d-4556-aa5f-68b2441d326d	HCM 1439	1308	Comminges	Comminges	char-offset:90	PLACE	http://geo-kima.org/place/14765	Saint-Bertrand-de-Comminges (France)					Nominative		Nominative		
8f6dd7d7-85db-4837-a63c-c0f97a6ae5b3	HCM 1441	1305	Comminges	Comminges	char-offset:175	PLACE	http://geo-kima.org/place/14765	Saint-Bertrand-de-Comminges (France)					Nominative		Nominative		
d0dbd39c-0d83-4db7-bfa9-3196106a67c3	HCM 1442	1306	Comminges	Comminges	char-offset:109	PLACE	http://geo-kima.org/place/14765	Saint-Bertrand-de-Comminges (France)					Nominative		Nominative		
9f022f4a-e756-4c94-91da-846e68cd98bb	HCM 2871	1306/7	Cominges	Comminges	char-offset:469	PLACE	http://geo-kima.org/place/14765	Saint-Bertrand-de-Comminges (France)					Nominative		Nominative		
7b51e69e-a226-44c0-99ee-63a6c30443c5	HCM 1836	1315	Corston'	Corston	char-offset:475	PLACE	http://sws.geonames.org/2652313	Corston	51.385	-2.44028			Nominative		Nominative		
537965b8-b220-4182-ab69-6a72ce88e68f	HCM 2668	1306	Cotinton'	Cotinton	char-offset:35	PLACE							Nominative		Nominative		
cadbec79-a1c4-4584-b8ae-0ce1db6e6288	HCM 2670	1306	Cotinton'	Cotinton	char-offset:92	PLACE							Nominative		Nominative		
219f2cc7-2f2a-4087-a155-1a620d999635	HCM 2671	1307	Cotinton'	Cotinton	char-offset:37	PLACE							Nominative		Nominative		
1b3f9056-4cee-42db-8bf0-87d208d4bace	HCM 2718	1307	Cotinton	Cotinton	char-offset:35	PLACE							Nominative		Nominative		
20b8b0ad-44f7-47e7-b2bb-570bc71a9fcb	HCM 1523	1314	Cradok' ap Morgan	Cradok' ap Morgan	char-offset:133	PERSON							Principal				
97badc51-fac5-4ce4-93f1-d74ff9482655	HCM 1918	1316	crose	crose	char-offset:542	PLACE							Nominative		Nominative		
89293adb-c879-4260-b67d-b1f7528c9f0a	HCM 1485	circa 1314	cruce,	cruce,	char-offset:656	PLACE	http://sws.geonames.org/2521602	Cruce de Arinaga	27.87656	-15.42798			Nominative		Nominative		
fcdbec06-2029-48a1-8b8f-2feff4f8d0b1	HCM 1975	1311	Dan	Dan	char-offset:175	PLACE	http://pleiades.stoa.org/places/678109	Dan|Dan, Tel Dan/Tell el Qadi	33.24856	35.65252			Nominative		Nominative		
2ffd7776-0627-4363-a04d-8db49a7de20e	HCM 1503	1309	D[avid], bishop of St. David's	David, bishop of St. David's	char-offset:198	PERSON							Principal				
32cc78cd-fc1e-42f3-972f-b891c5bf4310	HCM 1504	1309/10	D[avid], bishop of St. David's	David, bishop of St. David's	char-offset:57	PERSON							Principal				
d9d5eb87-6a59-48e4-a54a-005b798d0afb	HCM 1505	1309/10	D [avid], bishop of St. David's	David, bishop of St. David's	char-offset:105	PERSON							Principal				
5d326ab4-e32e-4d56-b148-33a2c1b3cb10	HCM 1768	1314	David ap Howel Vachan	David ap Howel Vachan	char-offset:100	PERSON							Principal				
e3dc8a00-4e13-46d1-a582-4ed2c1eee4f1	HCM 150	1315	Dauid de Retherwas	David de Rotherwas	char-offset:504	PERSON							Witness		Witness		
d7b57f9e-6044-4ef6-97ac-24d98a526b0d	HCM 201	1315	David de Rotherwas	David de Rotherwas	char-offset:167	PERSON							Witness		Witness		
b769d444-0da4-4d24-b848-42e97a62344c	HCM 405	1308	David de Rotherwas	David de Rotherwas	char-offset:420	PERSON							Witness		Witness		
d8df514c-faa1-43c4-b9c3-9ea6796e1902	HCM 406	1308	David de Rotherwas	David de Rotherwas	char-offset:211	PERSON							Witness		Witness		
c2e2a78b-9131-4987-b250-ef4ea74bf282	HCM 593	1307/8	David the smith	David the smith	char-offset:884	PERSON							Witness		Witness		
a96c07d9-984e-4efa-990f-b65914651f00	HCM 1529	1315	Davyd de la Barre	Davyd de la Barre	char-offset:331	PERSON							Witness		Witness		
b117d78c-8411-44b9-9072-c00d28a61203	HCM 1441	1305	deacon of St. Nicholas in the Tulliam prison	William Guglielmo Longhi	char-offset:718	PERSON							Office	Office			
372d365d-cb95-4bc1-8f56-7847267a9ac7	HCM 1049	1314	dean and chapter of Hereford	dean and chapter of Hereford	char-offset:221	PERSON							Office	Collective			
513411bf-cc34-4537-9dc2-08b9e29d87a7	HCM 1366	1317	dean and chapter of Hereford	dean and chapter of Hereford	char-offset:99	PERSON							Collective|Office|Principal	Collective	Principal		
e0d840b4-8592-45b6-bc50-1366b6b7d535	HCM 1367	1317	dean and chapter of Hereford	dean and chapter of Hereford	char-offset:82	PERSON							Collective|Office|Principal	Collective	Principal		
c8c578d7-82aa-4023-8b06-db3151066a09	HCM 1439	1308	dean and chapter of Hereford	dean and chapter of Hereford	char-offset:167	PERSON							Collective|Principal	Collective	Principal		
09a24ce4-41ae-4de9-9eb4-2a4cd1aae16a	HCM 1441	1305	dean and chapter of Hereford	dean and chapter of Hereford	char-offset:244	PERSON							Collective|Office	Collective			
700c80b2-3737-4ee6-8e20-b22b3b1cd322	HCM 1489	1308	the dean and chapter	dean and chapter of Hereford	char-offset:474	PERSON							Collective	Collective			Dean and chapter of Hereford
afe3629b-0e99-44de-befd-4c8ec7ef6d5a	HCM 1834	1313	dean and chapter of Hereford	dean and chapter of Hereford	char-offset:654	PERSON							Collective	Collective			
f2462521-bd60-4599-befa-870e20475ea1	HCM 1848	1315	dean and chapter of Hereford	dean and chapter of Hereford	char-offset:262	PERSON							Collective	Collective			
b7440b28-905f-4896-ba6d-5bb3a6642f90	HCM 1851	1308	dean and chapter	dean and chapter of Hereford	char-offset:285	PERSON							Collective	Collective			dean and chapter of Hereford
c84869aa-35e7-4ff5-86a3-9169d8410453	HCM 1854	1317	dean and chapter of Hereford,	dean and chapter of Hereford	char-offset:96	PERSON							Collective	Collective			
1b474a42-dff1-4ca0-9794-f18178119a3c	HCM 2579	1305	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:125	PERSON							Collective	Collective			
f1068dfe-6ac9-49b1-9bea-922656c0fe1a	HCM 2581	1305	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:85	PERSON							Office	Office			
357178ae-d0ff-4679-8e72-780f436633a1	HCM 2588	1307	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:60	PERSON							Collective	Collective			
7ac8ac86-7a88-4e08-9832-91b529abb6a8	HCM 2589	1307	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:64	PERSON							Collective|Principal	Collective	Principal		
edd3a1d7-8530-4b10-9cea-410ee3d5a1fb	HCM 2590	1308	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:60	PERSON							Collective|Principal	Collective	Principal		
2401755a-0852-4364-8fa9-3ac796f6b965	HCM 2592	1308	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:53	PERSON							Collective|Principal	Collective	Principal		
18408b33-e8dd-4e8e-874c-5535f05db43c	HCM 2597	1310	Dean and chapter [of Hereford	dean and chapter of Hereford	char-offset:194	PERSON							Collective|Principal	Collective	Principal		
c48f52f4-0ed7-44a7-a886-53b6d57741ba	HCM 2598	1311/2	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:196	PERSON							Collective|Principal	Collective	Principal		
d1b9550b-67ea-4278-81d0-aa0ef25b9eb7	HCM 2599	1312	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:208	PERSON							Collective|Principal	Collective	Principal		
e36e9a94-9f02-4c34-b131-a6e03505a5e1	HCM 2600	1313	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:205	PERSON							Collective|Principal	Collective	Principal		
075000e7-ceda-4ab5-b3c9-ebd5b1e1f7da	HCM 2663	1305	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:70	PERSON							Collective|Principal	Collective	Principal		
fb425a37-2119-4b0a-8c35-9077a5fc993f	HCM 2668	1306	dean and chapte	dean and chapter of Hereford	char-offset:101	PERSON							Collective|Principal	Collective	Principal		dean and chapter of Hereford
e7bb69f3-e537-490d-b1e1-6314bf6b7c53	HCM 2673	1308	Dean and chapter of the church of Hereford	dean and chapter of Hereford	char-offset:56	PERSON							Collective|Principal	Collective	Principal		
54d92056-3577-4d5a-8c43-1bbfa8a3fbd3	HCM 2675	1311	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:148	PERSON							Collective|Principal	Collective	Principal		
5ac373de-afeb-479d-947d-b7b5ae32e006	HCM 2712	1305	Dean and chapter of the aforesaid church	dean and chapter of Hereford	char-offset:120	PERSON							Collective|Principal	Collective	Principal		Of Hereford
3d4cb681-cc3d-4b25-a91b-924d078231e2	HCM 2713	1306	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:146	PERSON							Collective|Principal	Collective	Principal		
7986b399-1d85-4476-8501-d260287c6567	HCM 2716	1306	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:47	PERSON							Collective|Principal	Collective	Principal		
f8f9509d-21fe-4ba7-8af0-7ac4a60928e7	HCM 2717	1306/7	Dean and chapter of Hereford	dean and chapter of Hereford	char-offset:219	PERSON							Collective|Principal	Collective	Principal		
826206c7-f244-45d6-bb43-2cd041313210	HCM 2718	1307	dean and chapter of Hereford	dean and chapter of Hereford	char-offset:58	PERSON							Collective	Collective			
