UUID	Document Number	QUOTE_TRANSCRIPTION	TYPE	Named by	Role	JOB	TAGS	COMMENTS
507efc3c-7f09-4fa8-8cca-ce31dcde6a98	HCM 2584	chapter of Hereford	PERSON	Collective	Other		Collective	
bb5ae0fe-0218-4a37-8a3d-98214aa8e446	HCM 2584	William the Young	PERSON		Principal		Principal	
f9c6a82b-73a2-48ec-9d71-8b8051c59ba5	HCM 2586	Nicholas de Warewyk	PERSON		Principal		Principal	
82216e20-97df-442c-b93c-243d936eb948	HCM 2586	the chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Other		Collective	
9899bbd2-4877-4ae3-b6f8-d1d608dde0bb	HCM 2586	William de Aylyneston	PERSON		Other			
126a902f-9d83-47a8-b505-27482adb33ba	HCM 2588	William de Henouere	PERSON		Principal		Principal	
357178ae-d0ff-4679-8e72-780f436633a1	HCM 2588	Dean and chapter of Hereford	PERSON	Collective	Other		Collective	
4fda7cb4-bd84-458b-92d1-ce0d0621ded5	HCM 2588	William the Young	PERSON		Principal		Principal	
341300ea-a58f-4130-b00c-80019b3b1482	HCM 2668	Robert de Cotinton	PERSON		Principal	clerk of the dean and chapter of Hereford	Principal	
9b846516-9c26-4a2b-824f-e0a9e7bd33d3	HCM 2668	the dean and chapter of Hereford	PERSON	Collective	Other		Collective	
fb425a37-2119-4b0a-8c35-9077a5fc993f	HCM 2668	dean and chapter	PERSON	Collective	Principal		Collective|Principal	dean and chapter of Hereford
2b7d6b15-a752-49d5-838c-039b0ff5d5a1	HCM 2668	W. the Young	PERSON		Principal	receiver	Principal	William the Young, aka le Yonge, receiver (?) of the dean and chapter of Hereford
fc423dc1-e744-4ee6-a552-b0a55480382d	HCM 2665	Adam de Barewe	PERSON		Principal	clerk of the dean and chapter of Hereford	Principal	
1145192c-c85e-49ef-857f-96dbf2016a36	HCM 2665	the dean and chapter of Hereford	PERSON	Collective	Other		Collective	
45ab5f69-b8ec-453e-910e-bfc473622697	HCM 2665	William de Foston'	PERSON		Principal	chaplain	Principal	receiver of the dean and chapter of Hereford
81b8fd28-5901-4456-bef5-269ec8e3602a	HCM 2665	dean and chapter	PERSON	Collective	Principal		Collective|Principal	dean and chapter of Hereford
dd65b3fd-d2d0-4c36-9a73-04bee3edcd01	HCM 2669	John de la Barewe	PERSON		Principal	bailiff of the dean and chapter of Hereford;	Principal	aka John de Barewe
51239a54-5099-40e5-ad3e-07611b9a8123	HCM 2669	the dean and chapter of Hereford	PERSON	Collective	Other		Collective	
3b250325-8e40-46d7-9646-8e4159b5c9ad	HCM 2669	dean and chapter	PERSON	Collective	Principal		Collective|Principal	dean and chapter of Hereford Cathedral
17fb7bc9-4624-423f-9f97-88c9bdbf9454	HCM 2666	William de Henor	PERSON		Principal		Principal	
95ed5325-f9d7-4c87-ad9b-41407a702611	HCM 2666	Dean and chapter of the church of Hereford	PERSON	Collective	Principal		Collective|Principal	
2f557822-0cc7-4d78-96cc-25e5a745ba20	HCM 2666	William the Young	PERSON		Principal		Principal	receiver of the dean and chapter of Hereford
99e68e31-4c99-43fa-9e8f-a8fd3d0db701	HCM 2667	John de Bromfeld	PERSON		Principal		Principal	
f653c73b-65e4-4bfc-864a-9701f3e17248	HCM 2667	Dean and chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Principal		Collective|Principal	
8ff6e339-1b00-4c1c-a004-13c6d872bd42	HCM 2667	John de Barewe	PERSON		Principal		Principal	aka John de Barewe, receiver (?) of the dean and chapter of Hereford
41525678-a70c-43e6-8397-c00ba55e0119	HCM 405	Roger de Bruneshop	PERSON		Principal		Principal	
0fe6be2c-4810-419e-8fb5-28f4198f915b	HCM 405	John	PERSON		Principal		Principal	de Bruneshop
a4f526a2-2923-47e1-9237-3de3dda376ea	HCM 405	John de la Pounde	PERSON		Other			
fd9f568d-7199-439b-9343-6e90654b8b34	HCM 405	Robert de Somersete	PERSON		Other			
aad3a1aa-8db6-4241-a8f2-80fe19360f00	HCM 405	John Lightfot	PERSON		Other			
297684bb-1501-4598-8139-d201a05dc64d	HCM 405	Roger le Taillur	PERSON		Witness	bailiff of the fee	Witness	
9cdc475c-5c57-4f5a-8dfb-34f69a006366	HCM 405	John Lightfot	PERSON		Witness		Witness	
b769d444-0da4-4d24-b848-42e97a62344c	HCM 405	David de Rotherwas	PERSON		Witness		Witness	
198dfeb4-01dc-49bd-a449-2553070a8e4f	HCM 405	John de Bordesleye	PERSON		Witness		Witness	
51ed9303-b75e-4bf5-a21b-af0b105ec2be	HCM 405	John de Kemesynge	PERSON		Witness		Witness	
438a808b-4bbb-4ef4-917c-08e0f6e8ddca	HCM 405	Symon de Lodelawe	PERSON		Witness		Witness|Scribe	
fea0a1df-a4e0-4b4d-991e-3f5eccdc6ff3	HCM 385	Ellen, daughter of Robert de Compton	PERSON		Principal		Principal	
871010c4-99b4-462b-b060-8234cd12354b	HCM 385	Ellen	PERSON		Other			
0b76fb62-229b-4c67-8848-094fb408e10e	HCM 385	Robert de Compton	PERSON		Other			
795fea3d-2c00-4ba0-be05-8f5ab763b050	HCM 385	Walter son of William Hathi of Oxenhale	PERSON		Principal		Principal	
d9f2db00-0220-473e-8116-206d0b63b9b6	HCM 385	William Hathi	PERSON		Other			
07e8d2a1-5850-4961-98c8-7aed3e1a0bb6	HCM 385	John Batun	PERSON		Other			
9f414764-7085-4ceb-b9e0-5a2578dc854d	HCM 385	Walter	PERSON		Other			
b833a58f-759d-4b87-b008-86867e9e978d	HCM 385	Roger	PERSON		Witness	marshal	Witness	
0f8de811-8d79-49f5-b840-75f6348e4d3a	HCM 385	Walter de la More	PERSON		Witness		Witness	
5de02422-e270-4e1a-aefb-3a0e43094689	HCM 385	William Hathewy	PERSON		Witness		Witness	
5885ff87-f4c5-4257-84e1-2a16f51757d0	HCM 385	Roger de la Ghildhalle	PERSON		Witness		Witness	
d4836535-b56a-41f6-99ef-a65e41c859af	HCM 385	John Ville	PERSON		Witness		Witness|Scribe	
6309c3fb-811f-41dd-bde4-5b71084fc705	HCM 406	Roger de Bruneshop	PERSON		Principal		Principal	
745a4956-e471-436f-8433-66e93b445bdf	HCM 406	John	PERSON		Principal		Principal	son of Roger de Bruneshop
b02d27fe-ea25-41bf-920f-4f3bdeee8bdf	HCM 406	Roger le Taillur	PERSON		Other	baliff of the fee		
21fb2112-0909-4d81-a60b-2d5c31307cde	HCM 406	John Lightfot	PERSON		Witness		Witness	
d8df514c-faa1-43c4-b9c3-9ea6796e1902	HCM 406	David de Rotherwas	PERSON		Witness		Witness	
53fc239f-3e87-4faa-829f-d3aa2c7508b7	HCM 406	John de Bordesleye	PERSON		Witness		Witness	
b78e7d4e-f8b2-41d0-815d-48992b0509c1	HCM 406	William de Welynton	PERSON		Witness		Witness	
17e81a07-b993-4838-82cb-396f7f91de09	HCM 406	John de Kemesynge	PERSON		Witness		Witness	
e2aee518-0e82-4cef-968f-975f5665d3b7	HCM 406	Symon de Lodelawe	PERSON		Witness		Witness|Scribe	
c3c23263-e6bb-4731-b1e1-5c10ec12a00d	HCM 384	John Batun	PERSON		Principal		Principal	
baab1917-bcbe-4519-b0c1-62f37601cc3b	HCM 384	Walter son of William Hathewy of Oxenhale	PERSON		Principal		Principal	
590dec5e-4c78-4f69-bf59-546768653377	HCM 384	William Hathewy	PERSON		Other			
17a3a5e1-4a67-4404-aacc-a4f4a21908fb	HCM 384	William le Gondre	PERSON		Other			
f13b2ef9-865b-45f1-9b1a-2bfe6b5b7295	HCM 384	William le Tornour	PERSON		Other			
f14ee519-db7d-4d3b-af92-bf19ccf90720	HCM 384	Roger	PERSON		Other			
0967eaaa-77fd-4c75-bb71-f8234ed1095f	HCM 384	Roger le Webbe	PERSON		Other			
84db6da7-356a-4a9b-904a-a1e6c32f9d1a	HCM 384	Roger	PERSON		Witness	marshall	Witness	
bcb107c6-8396-4c86-a323-805714a70463	HCM 384	Walter de la More	PERSON		Witness		Witness	
618719cf-d741-468b-aa0c-80208d8edd4b	HCM 384	Roger de la Ghildhalle	PERSON		Witness		Witness	
88a82e2f-ad7f-49c8-9a52-0fa9ab2d6597	HCM 384	John Gille	PERSON		Witness		Witness	
d0a7e601-75ad-45c1-95f9-f107a056378e	HCM 384	William Bollok	PERSON		Witness		Witness	
5c1f1e2b-e01c-4615-8d54-c15d2ecbe094	HCM 386	William de Grandisono	PERSON		Principal		Principal	
03cc6901-1a1f-498c-8645-1dd79b969f83	HCM 386	Sybil	PERSON		Principal		Principal	Wife of William de Grandisono
ed8d83e3-02a2-4013-8d9c-5580acb7ba1c	HCM 386	Thomas de Hewe	PERSON		Principal		Principal	
4fe84bf3-40aa-4089-a8b1-a2f087705417	HCM 386	Robert de Gorewall	PERSON		Other			
1488b72b-d499-4de4-8af6-a21ef04ffd0c	HCM 386	Nicholas de Stretedene	PERSON		Witness		Witness	
51bcbd9b-f9c5-4371-9d23-6c395067821f	HCM 386	Ivellus de Hertlannde	PERSON		Witness		Witness	
ab8ff5c5-e42e-4f2c-9a2e-e4df42433758	HCM 386	Roger	PERSON		Other	marshal		
229db63b-838b-43ce-ad1d-0c79ce3d4625	HCM 386	John Crok	PERSON		Witness		Witness	
a8679bbc-5fe8-4f28-9455-f93acf838f37	HCM 386	William Hathewy	PERSON		Witness		Witness|Scribe	
cc49ceaf-5170-4817-812f-d6b485e80ad3	HCM 1523	Lewelin ap Oweyn	PERSON		Principal		Principal	"brother to Willym and Gruffith? (""ap"" = ""son of"" in Welsh?)"
1d1cd966-b920-4c85-8d3f-30498968a68a	HCM 1523	Willym ap Oweyn	PERSON		Principal		Principal	
fd42439b-83f6-4c6d-b552-eb495de333db	HCM 1523	Gruff[ith] ap Oweyn	PERSON		Principal		Principal	
20b8b0ad-44f7-47e7-b2bb-570bc71a9fcb	HCM 1523	Cradok' ap Morgan	PERSON		Principal		Principal	
b0fc3937-bf30-48f6-919d-212284cd3ceb	HCM 1523	John Iweyn	PERSON		Principal		Principal	
c1cb4e75-bf55-481c-b3b6-1afa4b04c35a	HCM 1523	Johns	PERSON		Other			
a0b6ff3b-de3b-46b2-855f-3ddac551f05d	HCM 1523	John	PERSON		Other			
79ac2ec3-cc9b-4be0-ad24-ecae2721085f	HCM 1523	John le Sopere	PERSON		Other			
eacc30a9-f478-4d64-90b4-065525a50fc4	HCM 1523	Robert Donnyng	PERSON		Other			
e9ff3cd1-973a-4154-8ea8-cbd1d4494831	HCM 1523	Peter Knoyl	PERSON		Other			
d61d633a-20e7-4d60-9ea0-6ec47639fbd5	HCM 1523	William son of Adam Knoil	PERSON		Other			
f5c9bcf1-3353-4974-9d0c-3dd2ee93fc1c	HCM 1523	Adam Knoyl	PERSON		Other			
04bb4f0c-e15d-469d-9a77-c17b5f7eaa0e	HCM 1523	Robert Knoyl	PERSON		Other			
143522dd-dd05-4829-abbb-8c460fde9589	HCM 1506	Maurice de Novo	PERSON		Principal		Principal	
cd282225-ad02-4579-be22-0c7eba3bf395	HCM 1506	Phillip Bernard	PERSON		Other	rector		
d8829dda-e2cf-49b1-bca8-c70d66f71702	HCM 1506	Thomas Legert	PERSON		Other	chaplain		
b7f9a820-8c34-4f54-88ed-f28d1fd81f5a	HCM 1506	Maurice	PERSON		Other			
40096630-039d-4356-84cc-e33bc1c5de89	HCM 1506	Walter de la Boxe	PERSON		Other			
c5c249af-29cb-4be1-a03c-c575f1c3e30e	HCM 1529	Williem de Brewes'	PERSON		Principal		Principal	
617ecb15-45f3-473a-aecb-1b7e012aabf5	HCM 1529	John Iweyn	PERSON		Principal		Principal	
c4480a9e-6f8d-419b-9573-9a3b648be327	HCM 1529	Mael ap Wastewy	PERSON		Other			
aa88a260-2406-4d12-9fc8-07f4d5d0a76a	HCM 1529	Robert de Penres	PERSON		Witness	knight	Witness	
a96c07d9-984e-4efa-990f-b65914651f00	HCM 1529	Davyd de la Barre	PERSON		Witness		Witness	
8b4a361a-9231-4506-b91d-08bad50a0bc9	HCM 1529	Robert de Penebrugg	PERSON		Witness		Witness	
c4f35bf5-e8f4-4ac2-b8ed-4bf254b01ec6	HCM 1529	Peter le Knoyl	PERSON		Witness		Witness	
6300eea2-1868-421f-83a1-dbe1fb0ea1cf	HCM 1529	William le Knoyl	PERSON		Witness		Witness	
08950bbe-0010-475f-a1fd-55182ae1b35b	HCM 1529	John Batun	PERSON		Witness		Witness	
ed20ee01-a085-4e05-aab0-3a0efb8222ff	HCM 1529	John Wyn	PERSON		Witness		Witness	
b09c8144-9bde-42e2-9cdc-a6fc2e0bbba9	HCM 1507 C	Richard Swinfield	PERSON		Principal	bishop of Hereford,	Principal	
56981f56-8ebe-44e4-bd6b-0a53de034625	HCM 1507 C	Peter d'Aigueblanche	PERSON		Other	Bishop		
01b7e474-56af-43de-afe5-d0eb29573e12	HCM 1581	Frater John	PERSON		Principal	abbot	Principal	
2d2a2686-0f9c-487c-afc9-0b895b068a33	HCM 1581	John Polgroyn	PERSON		Principal		Principal	
ff816994-9a27-4b6e-9004-9416d183946f	HCM 2072	John de Aqua Blanca	PERSON		Principal	dean	Principal	
ee8f882a-ae73-4ea2-92a3-8b6810478dcd	HCM 2072	the chapter of the church of St. Ethelbert of Hereford	PERSON	Office	Other		Collective|Office	
9bd0889d-bbd5-440e-ba6f-86a14754207a	HCM 2072	Hamon de Sandwyco	PERSON		Principal	canons of the cathedral church of Hereford	Principal	Hamo de Sandwich
cf8a4326-0f0f-4770-8a59-9e1cb00462cf	HCM 2072	Richard de Nonnynton	PERSON		Principal	canons of the cathedral church of Hereford	Principal	
e7210b03-da7d-408a-87e5-1d53ec3c05c2	HCM 2072	Robert de la Doune	PERSON		Principal	executors of the will of dominus Stephen de Thansto, formerly dean of Hereford	Principal	
997f1e1a-6556-4026-8bd1-7e3d626cecb6	HCM 2072	Stephen de Thansto	PERSON		Other	dean of Hereford	Dead	
d7558861-7d2d-431d-a1b5-38aac15131a6	HCM 2072	dean and chapter	PERSON	Office	Other		Collective|Office	
8a55459b-5505-4066-b8ef-0204e3afe226	HCM 2072	Stephen	PERSON		Other		Dead	Stephen de Thansto, former Dean of Hereford
ea193dd2-1f5c-4f3a-a4c5-2dc093c9369f	HCM 2072	the canons	PERSON	Office	Other		Office|Collective	that is, those present at the obit of Stephen de Thantso
757dcb99-63fc-4785-8dc4-b29e9bfb0dd8	HCM 2072	the vicars and clerks of the choir present at the obit	PERSON	Office	Other		Collective|Office	that is, those present at the obit of Stephen de Thansto
d0775dce-d218-403a-87a2-975190be0f36	HCM 2072	the said executors	PERSON		Other			executors of the will of Stephen de Thansto, i.e. Hamo Sandwich, Richard Nonnington, and Robert de la Doune
8c36dc0f-d3cf-41f2-a2c8-0d4eec7e6d5d	HCM 2093	Richard de Sydenhale	PERSON		Principal	commissary of the official of Adam [Orleton], bishop of Hereford	Principal	
0d485c10-2ba1-4865-8723-9a5396bec389	HCM 2093	Adam [Orleton], bishop of Hereford	PERSON		Other	bishop of Hereford		
68e38578-29a5-4ec5-8e99-da0cb6f56fa1	HCM 2093	Ralph de Buesham	PERSON		Principal	perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford	Principal	
5451def1-9f23-4038-8774-41f3b5186c8c	HCM 2093	Phillip de Stottesdon	PERSON		Principal	perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford	Principal	
c5abf226-9faf-4a22-85d8-efc4ef6c2364	HCM 2093	John son of John the baker	PERSON		Principal	perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford	Principal	
55db640a-cf3e-46d6-ae6c-303a6e07c5d6	HCM 2093	John the baker	PERSON		Other	the bake		
15bf2b0d-d1da-4919-9d82-b2e975ca4c90	HCM 2093	St. Katherine the Virgin and martyr	PERSON		Other		Dead	is this Katherine de Ledbury, or not?
fac7fb54-6ff8-4d0e-b172-e9eb5f964d9b	HCM 2093	Hugh de Breynton	PERSON		Principal	substitute proctor of Bartholomew the scribe of Hereford,	Principal	
615be518-5ba1-4cd0-a66a-22823473b0be	HCM 2093	Bartholomew the scribe of Hereford	PERSON		Other	original proctor of the said vicars		
ff6458e3-50ee-4048-9d2d-fbc9b07a4da7	HCM 2093	the abbot and convent of the monastery of St. James of Wiggemore in the diocese of Hereford	PERSON	Office	Other		Collective|Office	
3e87520d-fe40-4a06-bb2b-341da1bb38a3	HCM 2093	John de Ledecote	PERSON		Other	their fellow canon and proctor		
460504ef-e17d-4dfc-b473-d8e0e4c0bf27	HCM 2093	The said commissary	PERSON	Office	Other		Office	that is, Richard de Sydenhale
28f3c4a1-56f5-4825-9c83-a97ff9a51eef	HCM 2096	John	PERSON		Principal	dean	Principal	
e2e0cd35-759a-478c-b507-5f6bb238ad9b	HCM 2096	the chapter of Hereford	PERSON	Office	Other		Collective|Office	
b7d410d0-0c08-4466-8197-b809f45c40f4	HCM 2096	Hugh de Brehousa	PERSON		Other	penitentiary in the church of St. Ethelbert of Hereford		
e337ec31-ba1c-407c-9d35-0cd2012de4da	HCM 2096	Richard de Wykewane	PERSON		Principal	perpetual chaplain	Principal	
bcca66d9-754c-44f9-a274-fddcefbb43a4	HCM 2096	his parents	PERSON	Collective	Other		Collective	that is, the parents of Hugh de Brehousa
c1ae53b3-3a95-4ff6-9aec-09fa6507d511	HCM 2096	the king	PERSON	Office	Other		Office	King Edward II
5a5494ff-b38e-4cbe-b856-b7df5e178d6f	HCM 2096	John de la Pounde	PERSON		Other			
e4db6c49-666b-4f78-9fde-112262c2fa3d	HCM 2096	John Spark	PERSON		Other			
047399c6-c4a4-4843-a892-d6e9ff2d7435	HCM 2096	John Lightfot	PERSON		Other			
42f87324-48f1-4570-82e0-6fcfcf0b6724	HCM 2096	William Ploume	PERSON		Other			
dd952faa-6100-4613-b794-1db23a959944	HCM 2096	John Lylie	PERSON		Other			
74e67ae2-0104-4503-a1a5-f3ac0102d061	HCM 2096	the prebend of Gorewalle	PERSON	Office	Other		Office	
a9743013-bbf2-488a-a534-c9106cb61a84	HCM 2096	the bishop of Hereford	PERSON	Office	Other		Office	Richard Swinfield, Bishop of Hereford
4219fe1d-3a1c-4f4a-b40c-180737e3a5d4	HCM 2096	John Throm	PERSON		Other			
ba5b47e6-300f-4b95-8fd6-987d1916400d	HCM 2096	the said prebend of Gorewalle	PERSON	Office	Other		Office	
a1f2d0c1-7504-4a90-aceb-71d01ba1d867	HCM 2096	the bishop	PERSON	Office	Other		Office	Richard Swinfield, Bishop of Hereford
6a268b56-48bb-40d8-82f3-4c294931d990	HCM 2096	John de Maddeleye	PERSON		Other			
69cbd349-94e5-4efa-965c-f1adf821b073	HCM 2096	William Vynt	PERSON		Other			
ca19b02b-1636-4b88-a205-4d204fb22290	HCM 2096	the dean and chapter of Hereford	PERSON	Office	Other		Collective|Office	
783f8e8d-7205-4650-b831-4aa2d1eead94	HCM 2096	Thomas Theobaud	PERSON		Other			
2b5d967c-5d87-4fdb-8a33-a337a94de80e	HCM 2096	Giles le Deyare	PERSON		Other			
3bb187a3-a232-4a92-b1d5-efd5fb65f4a5	HCM 2096	the dean and chapter	PERSON	Office	Other		Collective|Office	
d03b7c5b-06b1-4bc5-bf9e-aa1a32993f06	HCM 2096	John Pryde	PERSON		Other			
38f46223-566b-4eaa-87b3-5a63d69ad08b	HCM 2096	William Ploume	PERSON		Other			
35285ec6-52b1-4089-a316-cff5538ef5d8	HCM 2096	Reginald Syward	PERSON		Other			
861f4ecf-3517-45cc-9bb0-30ff5fe3b36e	HCM 2096	dean and chapter	PERSON	Office	Other		Collective|Office	
7c273f90-4cca-4fe7-92f0-58cc27982d04	HCM 2096	Matild de Ledebur	PERSON		Other			
70e130b5-84ea-4391-bd1d-f30b5d3a8af6	HCM 2096	Matilda de la Haye	PERSON		Other			
c03d41cc-4288-45e1-9c7c-afc9215b034a	HCM 2096	the said chaplain and his successors	PERSON	Collective	Other		Collective	John de la Pounde and his successors
5be7ceb5-451e-4fc8-a886-cb98779415c4	HCM 2096	the chaplains in the church of Hereford	PERSON	Office	Other		Collective|Office	
894df6bb-1322-48a3-8670-69cea2924b6b	HCM 2096	the other chaplains of the said chapel	PERSON	Office	Other		Collective|Office	that is, of the Chapel of St Katherine
bff90252-bd59-44f4-b831-6e51b63e7d96	HCM 2096	the rest of the chaplains of the said chapel	PERSON	Office	Other		Collective|Office	
4bad5619-6fbe-408b-ba05-532ce191ec47	HCM 2096	William de Orleton	PERSON		Witness	bailiffs of the king of England	Witness	
6968e8b5-2273-4a98-a5af-b7d73096799f	HCM 2096	Thomas Tope	PERSON		Witness	bailiffs of the king of England	Witness	
6a8f7d42-b3b3-4804-ae0b-e738bec294f8	HCM 2096	Hugh de Monyton	PERSON		Witness	bailiffs of the king of England	Witness	
a9e9f212-751b-40ed-830b-0c4a9444e404	HCM 2096	the king of England	PERSON	Office	Other		Office	King Edward II
0f3a7e5a-6974-4229-98e8-5cec473eabdc	HCM 2096	Walter Thorgrym	PERSON		Witness	bailiff of the bishop of Hereford	Witness	
469abb40-84fc-44a5-9bdc-ffa87d06c72e	HCM 2096	Richard de La haye	PERSON		Witness	baillif of the dean and chapter in the city of Hereford	Witness	
6bf319e9-aa87-4f70-a987-ad9bdbea292c	HCM 2096	John Pryde	PERSON		Witness		Witness	
2f2b7bf9-8aba-4b66-9153-5446ee753ac0	HCM 2096	Giles le Deyare	PERSON		Witness	le Deyare	Witness	
c0aacdd9-6384-4bea-a351-06054d80d082	HCM 2096	John Throm	PERSON		Witness		Witness	
64987486-e59f-4202-be69-09d22706e142	HCM 2096	John Noreman	PERSON		Witness		Witness	
76b31765-e65f-4f8b-a9de-3809904df634	HCM 2096	John son of Stephen	PERSON		Witness		Witness	
6fc52e64-d3b0-42ef-bb9b-55599a07afb8	HCM 2096	Stephen	PERSON		Other			
7c2824cf-3cdf-4e11-9b36-9e8dcfa25d33	HCM 2096	Laurence brother of the said John	PERSON		Witness		Witness	that is, brother of John son of Stephen
77b9fd7a-a2ed-4414-bfed-659782300531	HCM 2096	Thomas Theobaud	PERSON		Witness		Witness	
990160e1-fecb-4f29-8415-d21efe8d2785	HCM 2096	Walter Theobaud	PERSON		Witness		Witness	
f0c7307a-b7c0-4c77-a100-e481c05189e8	HCM 2096	Richard Heruy	PERSON		Witness	clerk	Witness|Scribe	
66d094c2-a968-4622-9b17-a3690d8d639e	HCM 1975	Richard, bishop of Hereford	PERSON		Other	bishop of Hereford		Richard Swinfield
97deacaa-78d1-4d5a-9df9-5d22bb3eb8a7	HCM 1975	the chapter of Hereford	PERSON	Office	Other		Collective|Office	
b08c7465-e4d0-48cf-83e4-16978b59f673	HCM 1975	Thomas de Dan	PERSON		Other	rector of the parish church of Hompton' near Hereford		
180e2beb-d5c8-4491-8778-99dbaafb4e07	HCM 1975	John de Cherlton	PERSON		Other	his proctor		
ba3cea15-b539-406f-ae4f-c53a19dfdf2f	HCM 2059	Robert de Gloucestria	PERSON		Principal	chancellor of the church of St. Ethelbert of Hereford	Principal	
80bdcccf-79f4-4870-8d99-27a31f28bf3d	HCM 2059	Dean and chapter of the said church	PERSON	Office	Principal		Collective|Office|Principal	
19c94daf-4266-4d30-af3c-d37c7bd4d1d1	HCM 2059	Adam de Wythfeld	PERSON		Other			
41691dbe-8eb5-41e6-a76e-319a50012860	HCM 2059	Hugh de Monyton	PERSON		Other			
f4386e27-78d7-475b-ab17-fcdcaa84eafc	HCM 2059	John de Ros	PERSON		Other			
b528cc59-20a3-4ed5-99d4-cedbff4f9960	HCM 2059	the dean and chapter	PERSON	Office	Other		Collective|Office	
674fd1df-4639-433c-80ed-ae78f38cc1b4	HCM 2059	the canons	PERSON	Office	Other		Collective|Office	of Hereford
1370de93-e1e5-495c-b7c0-b35f9e05de27	HCM 2059	vicars and clerks of the choir	PERSON	Office	Other		Office|Collective	of Hereford Cathedral
9c8ebddd-4e01-4aad-9c22-e8ffdd2c42a4	HCM 1281	Eleanor	PERSON		Principal		Principal	Eleanor le Young?
b6f47f06-f16a-4964-ab3c-a11db13feb31	HCM 1281	Dean and chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Principal		Collective|Principal	
a92c82fc-4134-4ba3-b0d2-480ac0684d3d	HCM 1281	St. Ethelbert of Hereford	PERSON		Other		Dead	
3a36dd78-d034-4984-8e63-0290a6e235ca	HCM 1281	Henry le Yonge	PERSON		Other		Dead	
1fa01776-62bd-48f7-9f61-7dd242e39077	HCM 1281	Hugh de Lanton	PERSON		Witness		Witness	
a12b6e67-45df-404d-831d-e4440f98170a	HCM 1281	Robert Boter	PERSON		Other			
b03e2fcc-7df5-42dd-aa68-6a1b593ffe8d	HCM 1281	Richard de Hoggesshawe	PERSON		Other			
76116162-e34e-4423-92b5-6db91b86af9d	HCM 1281	John de Logwardyn	PERSON		Other			
304ea9c6-d662-486f-8df7-46b57628d495	HCM 1281	John de Wythynton	PERSON		Other			
8d67bece-a107-4847-bd9a-ed61e4aaf0bb	HCM 1281	John de la Barewe	PERSON		Other			
126a74e7-9856-4bee-abe7-e64255678e3b	HCM 1281	John le Bole	PERSON		Witness		Scribe|Witness	
6d4afc38-ba26-4d19-9a22-5ccf50aa9219	HCM 1265	Henry	PERSON		Principal		Principal	Henry le Yonge? [i.e. Henry, son of Henry le Yonge]
7cfe3e8c-a230-412d-998f-bf743e86ed6e	HCM 1265	Henry le Yonge	PERSON		Other		Dead	
4753c0b1-5f0d-4a35-9102-1f24d3b4728c	HCM 1265	Dean and chapter of the church of St. Ethelbert of Hereford	PERSON	Collective	Principal		Collective|Principal	
e86473a2-e28b-4cbe-a212-f1caf0cb4cbb	HCM 1265	John de la Barewe	PERSON		Other			
3d6ee012-ceac-4d7b-adfa-0bfec3c21886	HCM 1265	the dean and chapter of Hereford	PERSON	Collective	Other		Collective	
4b8f8ce1-d625-4315-9b9a-ea946bf5bcb4	HCM 1265	Hugh de Lanton	PERSON		Witness		Witness	
61e10c28-a30b-43df-a7ea-f19be17e8df4	HCM 1265	Robert Boter	PERSON		Witness		Witness	
26de1792-66c7-45e4-b749-b3cac5905d11	HCM 1265	Richard de Hoggesshawe	PERSON		Witness		Witness	
81e44cf0-8692-40f8-ab28-946edc6ba485	HCM 1265	John de Logwardyn	PERSON		Other			
17f2dc33-17a6-438a-a644-ce6407b4aa7a	HCM 1265	John de Wythynton	PERSON		Other			
1011a6e8-c3d4-4d5f-a5a8-8f930c4273cf	HCM 1265	John le Bole	PERSON		Witness		Witness|Scribe	
b03dcc29-3cbb-4d2b-8f69-e0e86814839a	HCM 1311	William de Brewos	PERSON		Principal		Principal	
e5c0f002-8181-44fc-94ed-256b24afdf3b	HCM 1311	John Iweyn	PERSON		Principal		Principal	
f30d7421-7214-485c-b6a2-e0e2fad82a6c	HCM 1311	Robert de Penres	PERSON		Witness		Witness	
feaeab58-7f10-4552-af68-d2b919fb27ff	HCM 1311	Richard Hakelute	PERSON		Witness		Witness	
c5da1ef9-aabe-4b92-885d-c971178093a5	HCM 1311	Devyd de Ia Bere	PERSON		Witness		Witness	
3d0ab16b-9238-433c-8f5e-71ef724b4df9	HCM 1311	Peter Knoyl	PERSON		Witness		Witness	
404e3ccf-18c7-4d41-974e-950bbfb7b582	HCM 1311	Elias de Roilly	PERSON		Witness		Witness	
fd47ca0f-5e0f-49f2-b0b8-5e14ccd41721	HCM 1311	Robert Knoyl	PERSON		Witness		Witness	
6c281219-ed5b-4b2c-b65c-6e8cea1099f1	HCM 1311	William	PERSON		Witness		Witness	William Knoyl
747de073-e699-430e-8eb9-2af934c7db1e	HCM 1311	Adam Knoyl	PERSON		Other		Not present	
015fbe37-04c6-4894-999c-880a94cfc93c	HCM 1264	Henry	PERSON		Principal		Principal	Henry (le Yonge, Jr)? [son of Henry le Yonge]
